sent_id,entity1,entity2,sent,processed_sent,label
TRAIN_SENT_ID_252773,颜回,孔子,有 一次 ， 学生 子夏问 孔子 ： “ 颜回 这个 人 怎么样 ？ ”,一次  学生 子夏问 人物二   人物一,1
TRAIN_SENT_ID_252614,颜回,孔子,颜回 死后 ， 他 打过 孔子 的 车 的 主意 ， 想 讨来 给 儿子 做 棺椁 。,人物一 死后  打过 人物二 车 主意  想 讨来 儿子 做 棺椁,1
TRAIN_SENT_ID_250102,武敦儒,武修文,与 杨过 对比 ， 武敦儒 、 武修文 更显 脓包 、 废物 。,杨过  人物一  人物二 更显 脓包  废物,-1
TRAIN_SENT_ID_257804,林平之,岳不群,令狐冲 自幼 与 岳不群 之女 岳灵珊 情投意合 ， 岂料 林平之 的 出现 ， 令 岳灵珊 转 投其 怀抱 。,令狐冲 自幼 人物二 之女 岳灵珊 情投意合  岂料 人物一 出现  令 岳灵珊 转 投其 怀抱,1
TRAIN_SENT_ID_262191,陈靖仇,陈辅,最终 九天 结界 的 封印 完成 ， 众人 成功 的 阻止 了 魔界 入侵 ， 然后 陈靖仇 不得已 诛杀 魔化 陈辅 ， 小雪 也 变回 了 女娲 石 原形 。,最终 九天 结界 封印 完成  众人 成功 阻止 魔界 入侵  人物一 不得已 诛杀 魔化 人物二  小雪 变回 女娲 石 原形,1
TRAIN_SENT_ID_263542,林逸,杨明,林逸 的 师娘 之一 ， 杨明 的 妻子 之一 。,人物一 师娘  人物二 妻子,1
TRAIN_SENT_ID_259946,周志文,周志康,汪明荃 、 郑嘉颖 、 周志文 、 周志康 、 廖碧儿 、 汤盈盈,汪明荃  郑嘉颖  人物一  人物二  廖碧儿  汤盈盈,-1
TRAIN_SENT_ID_253879,赵合德,赵飞燕,12 . 二个 舞姿 更是 优美 ， 喜 得 太宗笑 曰 ： “ 汝二人 真 乃 赵飞燕 、 赵合德 也 ！ ”,二个 舞姿 更是 优美  喜 太宗笑 曰   汝二人 真 人物二  人物一,-1
TRAIN_SENT_ID_260729,薛丁山,薛金莲,薛金莲 影视作品 : 《 薛丁山 征西 》 杨盼盼 饰,人物二 影视作品   人物一 征西  杨盼盼 饰,-1
TRAIN_SENT_ID_264224,陈真,霍元甲,有 传说 霍元甲 被 日本 人下 毒药 害死 之后 ， 他 的 爱徒 陈真 替 他 报仇 。,传说 人物二 日本 人下 毒药 害死 之后  爱徒 人物一 报仇,1
TRAIN_SENT_ID_274505,曾江,林翠,兄弟 姊妹 艺人 兄妹 档 : 曾江 和 林翠 ： 演员,兄弟 姊妹 艺人 兄妹 档  人物一 人物二  演员,-1
TRAIN_SENT_ID_268464,单联全,冯一非,随后 ， 冯一非 与 单联全 推出 的 《 我 的 老爹 》 ， 同样 社会 反响强烈 ， 赞誉声 不绝于耳 。,人物二 人物一 推出  老爹   同样 社会 反响强烈  赞誉声 不绝于耳,1
TRAIN_SENT_ID_255424,罗成,秦琼,第十五回 勇 秦琼 舞 简服 三军 小 罗成 射鹰助 一弩,第十五回 勇 人物二 舞 简服 三军 人物一 射鹰助 一弩,-1
TRAIN_SENT_ID_261655,宋小宝,赵本山,2014 - 02 - 27 ： 老兵 「 赵本山 ， 小 沈阳 ， 宋小宝 ， 毕畅 」,老兵  人物二  沈阳  人物一  毕畅,1
TRAIN_SENT_ID_262210,尤二姐,尤三姐,自重 · 尊重 · 珍重 — — 尤二姐 、 尤三姐 94,自重  尊重  珍重   人物一  人物二,-1
TRAIN_SENT_ID_252896,颜回,孔子,这一 奇迹 般的 发现 ， 将 孔子 的 游兴 振至 高潮 ， 忙呼 颜回 观望 。,这一 奇迹 发现  人物二 游兴 振至 高潮  忙呼 人物一 观望,1
TRAIN_SENT_ID_251544,楚碧痕,楚寒镜,同时 创造 梭罗树 仙 楚寒镜 和 楚碧痕 两姐妹 ， 得到 灸 炎石 就 可 使 树 结果 ， 并且 令一人 成仙 。,创造 梭罗树 仙 人物二 人物一 两姐妹  得到 灸 炎石 树  令一人 成仙,-1
TRAIN_SENT_ID_261644,宋小宝,赵本山,而 宋小宝 自从 辽视 春晚 走红 以后 ， 在 社会 上 名气 越来越 大 ， 表演 技术含量 日趋 成熟 ， 也 深得 赵本山 的 肯定 。,人物一 辽视 春晚 走红 以后  社会 名气 越来越  表演 技术含量 日趋 成熟  深得 人物二 肯定,1
TRAIN_SENT_ID_267577,吴魏,吴狄,不是 疯子 ， 不是 吴狄 ， 而是 吴魏 。,疯子  人物二  人物一,-1
TRAIN_SENT_ID_252975,颜回,孔子,其 《 送穷文 》 篇 末谓 “ 穷鬼 本出 有 穷氏 ， 尝 从 孔子 游陈 、 蔡间 ， 既 而 归鲁 ， 舍 於 颜回 、 原宪家 ” 云云 。,送穷文  篇 末谓  穷鬼 本出 穷氏  尝 人物二 游陈  蔡间  归鲁  舍 於 人物一  原宪家,1
TRAIN_SENT_ID_268976,韩非,荀子,韩非 又 修正 荀子 。,人物一 修正 人物二,1
TRAIN_SENT_ID_282927,钱永真,钱永刚,儿子 钱永刚 、 女儿 钱永真 。,儿子 人物二  女儿 人物一,-1
TRAIN_SENT_ID_275148,孙立荣,赵本山,赵本山 ： 坐下 吧 ， 坐 那儿 没事 ， 我 给 你 放 这 吧 行 不 （ 拿 起 孙立荣 的 衣服 ） ？,人物二  坐下  坐 没事  放 行  人物一 衣服,1
TRAIN_SENT_ID_282233,王辰,王岩,王辰 王岩 率先 突破 雷劫 踏上 仙岛 ， 雷劫 随之 减弱 。,人物一 人物二 率先 突破 雷劫 踏上 仙岛  雷劫 随之 减弱,-1
TRAIN_SENT_ID_259949,周志文,周志康,周志文 周志康,人物一 人物二,-1
TRAIN_SENT_ID_253893,赵合德,赵飞燕,又 据 《 汉书 》 记载 ， 是 汉成帝 皇后 赵飞燕 之妹 美女 赵合德 所创 的 一种 眉型 ， 眉如 远山 含翠 ， 因其美 ， 世人 争相 效仿 。,汉书  记载  汉成帝 皇后 人物二 之妹 美女 人物一 所创 一种 眉型  眉如 远山 含翠  因其美  世人 争相 效仿,-1
TRAIN_SENT_ID_253835,赵合德,赵飞燕,— — 西汉 之 赵飞燕 、 赵合德,西汉 人物二  人物一,-1
TRAIN_SENT_ID_268815,洪凌波,李莫愁,洪凌波 的 结局 堪怜 ， 最后 竟然 是 为 自己 的 师父 李莫愁 所 杀害 。,人物一 结局 堪怜  最后 竟然 师父 人物二 杀害,1
TRAIN_SENT_ID_277824,傅清,傅恒,李荣保 之子 ： 傅恒 、 广成 、 傅清 及 傅玉 俱为 重臣 。,李荣保 之子  人物二  广成  人物一 傅玉 俱为 重臣,-1
TRAIN_SENT_ID_277639,方天翼,顾婷,随后 ， 几人 转战 上海 ， 廖思成 为 救 大岛 由美 不幸身亡 ， 方天翼 和 顾婷 加入 新四军 。,几人 转战 上海  廖思成 救 大岛 由美 不幸身亡  人物一 人物二 加入 新四军,-1
TRAIN_SENT_ID_257444,姜昆,马季,那时 收音机 里 播放 的 都 是 马季 、 姜昆 、 侯耀文 的 相声 ， 什么 《 如此 照相 》 、 《 诗歌 与 爱情 》 、 《 下象棋 》 … …,收音机 里 播放 人物二  人物一  侯耀文 相声   照相    诗歌 爱情    下象棋,1
TRAIN_SENT_ID_257054,洪敬尧,洪荣宏,8 . 绵绵 旧情 / 林慧萍 ． 洪荣宏 ． 洪敬尧 林慧萍 睽违 歌坛 2010 最新 录音 ， 再造 男女 对唱 隽永 代表作,绵绵 旧情  林慧萍 ． 人物二 ． 人物一 林慧萍 睽违 歌坛  最新 录音  再造 男女 对唱 隽永 代表作,-1
TRAIN_SENT_ID_263349,蔡夫人,蔡瑁,蔡瑁 见表持 疑不决 ， 乃暗 与 蔡夫人 商议 ， 即日 大会 众官 于 襄阳 ， 就 彼处 谋 之 。,人物二 见表持 疑不决  乃暗 人物一 商议  即日 大会 众官 襄阳  彼处 谋,-1
TRAIN_SENT_ID_258819,张无忌,殷离,同时 ， 张无忌 对 刁蛮 可人 的 蒙古 公主 赵敏 、 青梅 竹骊 的 周芷若 、 表妹 殷离 、 明教 侍女 小昭 的 爱幕 却 很 是 不知所措 、 难以 取舍 。,人物一 刁蛮 可人 蒙古 公主 赵敏  青梅 竹骊 周芷若  表妹 人物二  明教 侍女 小昭 爱幕 不知所措  难以 取舍,-1
TRAIN_SENT_ID_257774,林平之,岳不群,林平之 的 家传之 宝 “ 辟邪 剑法 ” 遭 掌门 师父 岳不群 偷 去 。,人物一 家传之 宝  辟邪 剑法  遭 掌门 师父 人物二 偷,1
TRAIN_SENT_ID_263350,蔡夫人,蔡瑁,蔡夫人 和 蔡瑁 早就 对 刘备 恨之入骨 ， 几次 图谋 加害 ， 都 未能 得手 。,人物一 人物二 早就 刘备 恨之入骨  几次 图谋 加害  未能 得手,-1
TRAIN_SENT_ID_275972,马光陆,高占全,马光陆 与 徒弟 高占全,人物一 徒弟 人物二,1
TRAIN_SENT_ID_271225,和硕温恪公主,和硕敦恪公主,生一子 二女 ： 和硕 怡 亲王 胤 祥 、 和硕温恪公主 、 和硕敦恪公主 。,生一子 二女  和硕 怡 亲王 胤 祥  人物一  人物二,-1
TRAIN_SENT_ID_268467,单联全,冯一非,《 我 的 丑娘 》 是 由 单联全 编剧 执导 的 26 集 都市生活 电视剧 ， 该剧 由 张少华 、 江宏恩 、 侯天来 、 冯一非 等 主演 。,丑娘  人物一 编剧 执导  集 都市生活 电视剧  该剧 张少华  江宏恩  侯天来  人物二 主演,1
TRAIN_SENT_ID_265110,杨志刚,郭靖宇,《 美丽 人生 》 导演 ： 郭靖宇 饰演 安 医生 合作 演员 ： 李雪健 、 杨志刚,美丽 人生  导演  人物二 饰演 安 医生 合作 演员  李雪健  人物一,-1
TRAIN_SENT_ID_269414,刘伟,马季,相声 ： 王平 、 唐杰忠 、 王谦祥 、 李增瑞 、 常贵田 、 王培元 、 姜昆 、 戴志诚 、 牛群 、 冯巩 、 刘伟 、 （ 已故 ） 马季 。,相声  王平  唐杰忠  王谦祥  李增瑞  常贵田  王培元  姜昆  戴志诚  牛群  冯巩  人物一   已故  人物二,1
TRAIN_SENT_ID_273659,姜子牙,元始天尊,白鹤 童子 现身 ， 取回 阴阳 镜 ， 并 叫 姜子牙 去 见 元始天尊 。,白鹤 童子 现身  取回 阴阳 镜  人物一 见 人物二,1
TRAIN_SENT_ID_260721,王重阳,全真七子,《 射雕 英雄传 》 — 王重阳 、 全真七子 、 哲别 、 窝阔台 、 拖雷 、 铁木真 、 完颜洪烈 、 周伯通,射雕 英雄传   人物一  人物二  哲别  窝阔台  拖雷  铁木真  完颜洪烈  周伯通,1
TRAIN_SENT_ID_262254,尤二姐,尤三姐,9 . 副册 中 ， 尤三姐 到底 是 该 排 在 尤二姐 前面 还是 后面,副册 中  人物二 到底 排 人物一 前面 后面,-1
TRAIN_SENT_ID_283409,卓凤鸣,吕洞宾,大 师兄 谢云流 叛出 师门 后 ， 吕洞宾 一直 郁郁寡欢 ， 卓凤鸣 觉得 纯阳 内乱 是 朝廷 权力斗争 造成 的 ， 一直 对此 心怀 愤恨 。,师兄 谢云流 叛出 师门  人物二 一直 郁郁寡欢  人物一 觉得 纯阳 内乱 朝廷 权力斗争 造成  一直 对此 心怀 愤恨,1
TRAIN_SENT_ID_271224,和硕温恪公主,和硕敦恪公主,海宽 之 女 ， 生 爱新觉罗 · 胤 祥 、 和硕温恪公主 、 和硕敦恪公主 。,海宽 女  生 爱新觉罗  胤 祥  人物一  人物二,-1
TRAIN_SENT_ID_260589,金敬姬,金正日,不过 ， 金敬姬 也 有 可能 在 暗地里 设计 自己 成为 金正日 接班人 的 计划 。 ”,人物一 可能 暗地里 设计 成为 人物二 接班人 计划,-1
TRAIN_SENT_ID_258160,刘星,夏雪,谓 称 ： 叔叔 、 老夏 （ 通用 ） 、 夏东海 （ 刘梅 、 玛丽 用 ） 爸爸 、 爸 、 老爸 （ 夏雪 、 刘星 、 夏雨 用 ） 小哥 、 加 （ ga ） 菲猫 、 爸爸 （ 刘梅 用 ）,谓 称  叔叔  老夏  通用   夏东海  刘梅  玛丽  爸爸  爸  老爸  人物二  人物一  夏雨  小哥  加    菲猫  爸爸  刘梅,-1
TRAIN_SENT_ID_259746,李偲菘,李伟菘,李偲菘 、 李伟菘 的 “ 眼泪 成诗 ” …,人物一  人物二  眼泪 成诗,-1
TRAIN_SENT_ID_257530,毛泽民,毛泽东,（ 革命 战士 ） : 王淑兰 ， 毛泽东 的 弟媳 ， 毛泽民 的 第一位 妻子 。,革命 战士   王淑兰  人物二 弟媳  人物一 第一位 妻子,-1
TRAIN_SENT_ID_270814,伍天锡,伍云召,裴元庆 、 雄阔海 、 伍云召 、 伍天锡 、 左 天成 先后 阵亡 。,裴元庆  雄阔海  人物二  人物一  左 天成 先后 阵亡,-1
TRAIN_SENT_ID_264942,贾元春,贾宝玉,贾宝玉 、 林黛玉 、 薛宝钗 、 史湘云 、 王熙凤 、 贾元春 、 贾迎春 、 贾探春 、 贾惜春 、 妙玉 、 李纨 、 巧姐 、 秦可卿,人物二  林黛玉  薛宝钗  史湘云  王熙凤  人物一  贾迎春  贾探春  贾惜春  妙玉  李纨  巧姐  秦可卿,-1
TRAIN_SENT_ID_251600,穆春,穆弘,身为 囚徒 的 宋江 路过 这里 ， 不 懂 这 里面 的 猫腻 ， 送 了 五两 银子 ， 却 惹 了 大祸 ， 被 穆弘 穆春 逼 得 差点 送 了 性命 。,身为 囚徒 宋江 路过  懂 里面 猫腻  送 五两 银子  惹 大祸  人物二 人物一 逼 差点 送 性命,-1
TRAIN_SENT_ID_270582,全真七子,王重阳,相关 传说 : 相传 王重阳 在 此 闭关 成功 ， 继而 发展 处 全真教 ， 出现 全真七子 。,相关 传说  相传 人物二 闭关 成功  发展 处 全真教  出现 人物一,1
TRAIN_SENT_ID_255227,赵海燕,赵本山,赵本山 、 宋小宝 、 赵海燕,人物二  宋小宝  人物一,1
TRAIN_SENT_ID_269936,沈春阳,赵本山,2012 江苏 卫视 春节 联欢晚会 搭档 : 于谦 、 孟非 VS 赵本山 、 沈春阳 ？,江苏 卫视 春节 联欢晚会 搭档  于谦  孟非  人物二  人物一,1
TRAIN_SENT_ID_249097,吕洞宾,韩湘子,唐暗 八仙 纹 发簪 文物 介绍 : 暗 八仙 即用 韩湘子 的 花 、 汉 钟离 的 扇 、 蓝采和 的 箫 、 吕洞宾 的 剑 等 器物 来 代表 八位 神仙 的 形像 。,唐暗 八仙 纹 发簪 文物 介绍  暗 八仙 即用 人物二 花  汉 钟离 扇  蓝采和 箫  人物一 剑 器物 代表 八位 神仙 形像,1
TRAIN_SENT_ID_273706,姜子牙,元始天尊,封神 大战 时 元始天尊 借予 姜子牙 用以 封神 。,封神 大战 时 人物二 借予 人物一 用以 封神,1
TRAIN_SENT_ID_271257,马季,侯宝林,随团 学习 期间 ， 深受 侯宝林 、 郭启儒 、 刘宝瑞 等 前辈 的 教益 ， 始用 艺名 “ 紫阳 ” ， 并 与 马季 （ 原名 ： 马树槐 ） 搭档 ， 互为 捧 逗 。,随团 学习 期间  深受 人物二  郭启儒  刘宝瑞 前辈 教益  始用 艺名  紫阳   人物一  原名  马树槐  搭档  互为 捧 逗,1
TRAIN_SENT_ID_251839,梅超风,黄药师,（ 黄药师 评价 梅超风 的 武功 高于 李莫愁 ）,人物二 评价 人物一 武功 高于 李莫愁,1
TRAIN_SENT_ID_274684,冯国纶,冯国经,· 冯汉柱 ： 利丰 第二代 接班人 ， 知名 商人 冯国经 、 冯国纶 之 父 。,冯汉柱  利丰 第二代 接班人  知名 商人 人物二  人物一 父,-1
TRAIN_SENT_ID_264640,徐婕妤,徐惠,徐婕妤 唐太宗 贤妃 徐惠 之妹,人物一 唐太宗 贤妃 人物二 之妹,-1
TRAIN_SENT_ID_253127,颜回,孔子,孔子 问 颜回 如何 理解 。,人物二 问 人物一 理解,1
TRAIN_SENT_ID_266166,李昌镐,曹薰铉,依田纪基 拿到 五 连胜 ， 但 韩国 徐奉洙 也 取得 四 连胜 佳绩 ， 虽然 武宫正树 赢下 曹薰铉 ， 但 还是 未能 过 李昌镐 这 最后 一关 。,依田纪基 拿到 五 连胜  韩国 徐奉洙 取得 四 连胜 佳绩  武宫正树 赢下 人物二  未能 人物一 最后 一关,1
TRAIN_SENT_ID_250646,鲁西西,皮皮鲁,他们 在 瓜国里 没有 找 鲁西西 的 笑容 ， 皮皮鲁 却 帮助 笑 不出 声儿 的 瓜民们 恢复 了 笑声 。,瓜国里 没有 找 人物一 笑容  人物二 帮助 笑 不出 声儿 瓜民们 恢复 笑声,-1
TRAIN_SENT_ID_263363,武修文,武敦儒,第一篇 ， 写 武敦儒 、 武修文 。,第一篇  写 人物二  人物一,-1
TRAIN_SENT_ID_252517,颜回,孔子,颜回 身居 陋巷 ， 不改其乐 ， 孔子 是 “ 饭 疏食 饮水 ， 曲肱而枕 之 ， 乐 亦 在 其中 矣 。 ”,人物一 身居 陋巷  不改其乐  人物二  饭 疏食 饮水  曲肱而枕  乐,1
TRAIN_SENT_ID_264213,陈真,霍元甲,而 “ 陈真 ” 的 师父 ， 新 “ 霍元甲 ” 赵文卓 将 是 该剧 的 武术指导 。,人物一  师父  新  人物二  赵文卓 该剧 武术指导,1
TRAIN_SENT_ID_264369,曾国潢,曾国藩,满妹 （ 1830 — — 1839 ， 痘 殇 ） 曾国藩 家族 兄弟 后裔 : 曾国潢 系,满妹       痘 殇  人物二 家族 兄弟 后裔  人物一 系,-1
TRAIN_SENT_ID_252526,颜回,孔子,埃墨 ， 读音 ā im ò 意思 烟灰 ， 出处 孔子 不疑 颜回 之廉信 。,埃墨  读音 ā  ò 意思 烟灰  出处 人物二 不疑 人物一 之廉信,1
TRAIN_SENT_ID_281660,范绍,崔光,"高祖 曾谓 近臣 曰 ： "" 崔光 从容 ， 范绍 之力 。 """,高祖 曾谓 近臣 曰   人物二 从容  人物一 之力,1
TRAIN_SENT_ID_259654,公孙胜,罗真人,后 在 罗真人 指点 下 ， 公孙胜 、 马灵 至 马耳山 华光 庙 请 得 华光大帝 除得 此 鬼 。,人物二 指点  人物一  马灵 马耳山 华光 庙 请 华光大帝 除得 鬼,1
TRAIN_SENT_ID_261625,宋小宝,赵本山,2012 - 02 - 19 ： 樱桃 （ 38 集 ） 「 沈春阳 ， 宋小宝 ， 赵本山 ， 小 沈阳 」,樱桃   集   沈春阳  人物一  人物二  沈阳,1
TRAIN_SENT_ID_264938,贾元春,贾宝玉,异母兄弟 姐妹 ： 贾珠 、 贾元春 、 贾宝玉,异母兄弟 姐妹  贾珠  人物一  人物二,-1
TRAIN_SENT_ID_268921,司徒静,司徒剑南,司徒剑南 第九集 : 司徒静 气 了 安宁公主 一顿 ， 将 她 放回 。,人物二 第九集  人物一 气 安宁公主 一顿  放回,-1
TRAIN_SENT_ID_283372,刘义融,刘义庆,刘道怜 家族 成员 : 刘道怜 六子 ： 刘义欣 嗣 、 刘义庆 、 刘义融 、 刘义宗 、 义宾 、 义 綦 。,刘道怜 家族 成员  刘道怜 六子  刘义欣 嗣  人物二  人物一  刘义宗  义宾  义 綦,-1
TRAIN_SENT_ID_253917,赵合德,赵飞燕,汉成帝 立 赵飞燕 为 皇后 ， 封 赵合德 为昭仪 。,汉成帝 立 人物二 皇后  封 人物一 为昭仪,-1
TRAIN_SENT_ID_257037,洪敬尧,洪荣宏,其中 与 前妻 生 的 三个 儿子 洪荣宏 、 洪敬尧 以及 洪荣 良 ， 皆 从事 音乐 以及 演艺 相关 工作 。,前妻 生 三个 儿子 人物二  人物一 洪荣 良  皆 从事 音乐 演艺 相关 工作,-1
TRAIN_SENT_ID_267589,骆赢,骆羽,女 运动员 : 赵芸蕾 、 马晋 、 骆赢 、 骆羽 、 王仪涵 、 于洋 、 李雪芮 、 唐渊渟,女 运动员  赵芸蕾  马晋  人物一  人物二  王仪涵  于洋  李雪芮  唐渊渟,-1
TRAIN_SENT_ID_268905,司徒静,司徒剑南,司徒静 求 朱允 成全 司徒剑南 和 文蔷 ， 朱允 正要 赐婚 ， 遭 文媚儿 、 太后 、 文章 拼命 阻拦 。,人物一 求 朱允 成全 人物二 文蔷  朱允 正要 赐婚  遭 文媚儿  太后  文章 拼命 阻拦,-1
TRAIN_SENT_ID_249232,皮皮鲁,鲁西西,并且 ， 红 沙发 音乐 城帮 他们 谱写 了 课本 的 背景音乐 ， 皮皮鲁 成绩 飞速上升 ， 鲁西西 更是 锦上添花 ；,红 沙发 音乐 城帮 谱写 课本 背景音乐  人物一 成绩 飞速上升  人物二 更是 锦上添花,-1
TRAIN_SENT_ID_266305,马元中,马唯中,李佳霏 仍 坚持 该 晚宴 是 同学聚会 ， 主要 是 “ 海外 朋友 向往 台湾 ” ， 因此 由 马唯中 、 马元中 二 姐妹 出席 ， 以尽 地主之谊 。,李佳霏 坚持 晚宴 同学聚会  主要  海外 朋友 向往 台湾   人物二  人物一 二 姐妹 出席  以尽 地主之谊,-1
TRAIN_SENT_ID_264676,柳承莞,柳承范,基本 信息 : 《 哭泣 的 拳头 》 是 由 柳承莞 编导 ， 崔岷植 、 柳承范 主演 的 动作 剧情片 。,基本 信息   哭泣 拳头  人物一 编导  崔岷植  人物二 主演 动作 剧情片,-1
TRAIN_SENT_ID_272647,卫少儿,卫青,主角 ： 霍去病 ┃ 配角 ： 绿阶 、 卫青 、 刘彻 、 卫少儿 、 卫子夫 … …,主角  霍去病 ┃ 配角  绿阶  人物二  刘彻  人物一  卫子夫,-1
TRAIN_SENT_ID_259363,葛玄,左慈,左慈 授予 葛玄 道家 真经 数部 。,人物二 授予 人物一 道家 真经 数部,1
TRAIN_SENT_ID_261688,程英,陆无双,性情 内敛 ， 武功 中 上 ， 表妹 陆无双 武功 低微 ， 牙 尖嘴利 ， 往往 因 自不量力 而 惹事生非 ， 得罪人 后 多 由 程英 替 她 收场 。,性情 内敛  武功 中  表妹 人物二 武功 低微  牙 尖嘴利  往往 自不量力 惹事生非  得罪人 人物一 收场,-1
TRAIN_SENT_ID_263931,汤镇宗,汤镇业,《 反贪 风暴 》 是 由 曾丽珍 和 陈泽 成 执导 的 香港 电视剧 ， 由 汤镇宗 、 温碧霞 、 汤镇业 、 刘美娟 等 主演 。,反贪 风暴  曾丽珍 陈泽 成 执导 香港 电视剧  人物一  温碧霞  人物二  刘美娟 主演,-1
TRAIN_SENT_ID_258822,张无忌,殷离,1984 ， 台湾 台视 ， 刘德凯 饰 张无忌 ， 刘玉璞 饰 赵敏 ， 喻可欣 饰 周芷若 ， 田丽 饰小昭 ， 刘德淑 饰 殷离 （ 蛛儿 ）,台湾 台视  刘德凯 饰 人物一  刘玉璞 饰 赵敏  喻可欣 饰 周芷若  田丽 饰小昭  刘德淑 饰 人物二  蛛儿,-1
TRAIN_SENT_ID_281761,李仲宣,李仲寓,小字 娥 皇 ， 南唐 司徒 周宗 长女 ， 李煜 第一任 皇后 ， 育二子 ： 李仲寓 和 李仲宣 。,小字 娥 皇  南唐 司徒 周宗 长女  李煜 第一任 皇后  育二子  人物二 人物一,-1
TRAIN_SENT_ID_261666,程英,陆无双,8 陆无双 和 程英 / 80,人物二 人物一,-1
TRAIN_SENT_ID_251844,梅超风,黄药师,四 、 黄药师 、 梅超风 的 形象,四  人物二  人物一 形象,1
TRAIN_SENT_ID_265486,薛蝌,薛蟠,大色 空四 薛 : ： 薛蟠 、 薛蝌 、 薛宝钗 、 薛宝琴 。,大色 空四 薛   人物二  人物一  薛宝钗  薛宝琴,-1
TRAIN_SENT_ID_257234,艾欧里亚,艾俄洛斯,圣域 志 狮子 列传 第八 : 艾欧里亚 ， 希腊人 也 ， 射手 县侯 艾俄洛斯 弟 。,圣域 志 狮子 列传 第八  人物一  希腊人  射手 县侯 人物二 弟,-1
TRAIN_SENT_ID_252837,颜回,孔子,附骥 蝇 释义 : 司马贞 索隐 ： “ 按 ： 苍蝇附骥 尾而致 千里 ， 以 譬 颜回 因 孔子 而 名彰 也 。 ”,附骥 蝇 释义  司马贞 索隐    苍蝇附骥 尾而致 千里  譬 人物一 人物二 名彰,1
TRAIN_SENT_ID_260746,薛丁山,薛金莲,商定 窦仙童 与 薛丁山 婚事 确立 ， 窦一虎 与 薛金莲 的 婚事 延缓 兑现 。,商定 窦仙童 人物一 婚事 确立  窦一虎 人物二 婚事 延缓 兑现,-1
TRAIN_SENT_ID_275886,王子豪,王子杰,16 . 王子豪 + 王子杰 + 糖妹 （ 小 酒窝 ） 15 分,人物一  人物二  糖妹  酒窝   分,-1
TRAIN_SENT_ID_261159,王缙,王维,贵族 官僚 们 也 多 信佛教 ， 元载 、 杜鸿 渐 、 王维 、 王缙 等 ， 是 其 尤 著者 。,贵族 官僚 信佛教  元载  杜鸿 渐  人物二  人物一  尤 著者,-1
TRAIN_SENT_ID_262190,陈靖仇,陈辅,"陈靖仇 在 陈辅 的 督促 下 , 身不由己 的 开始 了 寻找 神器 的 旅程 … …",人物一 人物二 督促  身不由己 寻找 神器 旅程,1
TRAIN_SENT_ID_273678,姜子牙,元始天尊,姜子牙 归国 封神 ， 太 上 无极 混元 教主 元始天尊 敕 曰 ： 呜呼 ！,人物一 归国 封神  太 无极 混元 教主 人物二 敕 曰,1
TRAIN_SENT_ID_249284,陆无双,程英,洪凌波 得到 了 李莫愁 的 真传 ， 武艺 不 弱 ， 在 程英 陆无双 姊妹 之上 。,洪凌波 得到 李莫愁 真传  武艺 弱  人物二 人物一 姊妹 之上,-1
TRAIN_SENT_ID_250623,鲁西西,皮皮鲁,郑渊洁 完全 以 一个 开放 的 态度 支持 “ 皮皮鲁 ” “ 鲁西西 ” 和 《 魔方 大厦 》 的 结合 。,郑渊洁 完全 一个 开放 态度 支持  人物二   人物一   魔方 大厦  结合,-1
TRAIN_SENT_ID_250412,赵飞燕,赵合德,但 在 赵飞燕 、 赵合德 姐妹 入宫 后 而 受 排挤 失宠 ， 求 供养 太后 于 长信 宫 。,人物一  人物二 姐妹 入宫 受 排挤 失宠  求 供养 太后 长信 宫,-1
TRAIN_SENT_ID_271521,孟优,孟获,孟获 又 被 生擒活捉 ， 其弟 孟优 及众 首领 也 做 了 蜀 军 俘虏 。,人物二 生擒活捉  其弟 人物一 及众 首领 做 蜀 军 俘虏,-1
TRAIN_SENT_ID_254250,张顺,张横,揭阳 镇 的 李俊 、 李立 、 穆弘 、 穆春 、 张横 、 张顺 、 童威 、 童猛 ， 薛永 、 侯健 。,揭阳 镇 李俊  李立  穆弘  穆春  人物二  人物一  童威  童猛  薛永  侯健,-1
TRAIN_SENT_ID_250351,赵飞燕,赵合德,赵昭仪 （ 赵合德 ） ， 原 与其 姐 赵飞燕 同封 婕妤 ， 后晋 为昭仪 。,赵昭仪  人物二   原 姐 人物一 同封 婕妤  后晋 为昭仪,-1
TRAIN_SENT_ID_249013,吕洞宾,韩湘子,仙人 韩湘子 、 吕洞宾 分别 化 变成 和尚 、 道士 ， 私下 凡尘 ， 肆意 戏弄 牡丹 ， 看其 是否 诚心 修炼 ， 谁知 讨个 没趣,仙人 人物二  人物一 化 变成 和尚  道士  私下 凡尘  肆意 戏弄 牡丹  看其 是否 诚心 修炼  讨个 没趣,1
TRAIN_SENT_ID_262217,尤二姐,尤三姐,由 尤二姐 一 心想 重新做人 ， 而 尤三姐 认为 贾琏 不过 是 在 “ 花马 吊 嘴 ” 。,人物一 心想 重新做人  人物二 认为 贾琏  花马 吊 嘴,-1
TRAIN_SENT_ID_257489,姜昆,马季,经常 赴 全国 各地 参加 中央电视台 以及 各 地方 台 的 节目 ， 和 多位 名家 合作 ， 如 马季 、 姜昆 、 丁广泉 、 戴 志成 等 。,经常 赴 全国 各地 参加 中央电视台 地方 台 节目  多位 名家 合作  人物二  人物一  丁广泉  戴 志成,1
