sent_id,entity1,entity2,sent,processed_sent,label,hard_match
TRAIN_SENT_ID_271246,马季,侯宝林,“ 除了 铃不响 ， 上下 哪儿 都响 ” ； “ 逗你玩 儿 ” ； “ 宇宙 牌 香烟 ” ， 侯宝林 、 马三立 、 马季 等 人 的 著名 段子 至今 还 能 让 人乐 。,铃不响  都响    逗你玩    宇宙 牌 香烟   人物二  马三立  人物一 著名 段子 人乐,-1,0
TRAIN_SENT_ID_265324,陈本,陈骞,这则 记载 同样 反映 出 陈骞 的 多谋 ， 陈本 的 无谋 。,这则 记载 同样 反映 出 人物二 多谋  人物一 无谋,1,0
TRAIN_SENT_ID_274318,李迥,华阳公主,独孤 氏以 美丽 得幸 ， 九载 生韩王 李迥 ， 后生 华阳公主 。,独孤 氏以 美丽 得幸  九载 生韩王 人物一  后生 人物二,1,0
TRAIN_SENT_ID_259758,李偲菘,李伟菘,参与 制作 : 李偲菘 李伟菘,参与 制作  人物一 人物二,1,0
TRAIN_SENT_ID_253020,颜回,孔子,孔子 圣人 也 ， 颜回 已下 十哲 ， 希 圣者 也 ， 更相 称赞 ， 为 党乎 ？,人物二 圣人  人物一 已下 十哲  希 圣者  更相 称赞  党乎,-1,0
TRAIN_SENT_ID_277763,邵素雯,邵维钟,婚后 ， 他们 育有 两子 两女 ， 长子 邵维铭 、 次女 邵素雯 、 三女 邵素云 及 幼子 邵维钟 。,婚后  育有 两子 两女  长子 邵维铭  次女 人物一  三女 邵素云 幼子 人物二,1,0
TRAIN_SENT_ID_272677,蓝兰,张晓,他 的 亲生 叔叔 殷成 贵 也 是 他 跟 蓝兰 与 张晓 情感 发展 的 重要 线索 之一 ， 最后 殷正 情归何处 ？,亲生 叔叔 殷成 贵 人物一 人物二 情感 发展 重要 线索  最后 殷正 情归何处,1,0
TRAIN_SENT_ID_281652,黄铁良,侯宝林,文革 开始 后 ， 一天 黄铁良 在 劝业场 附近 买 了 张载 有 《 侯宝林 何许人也 》 的 《 红鹰 战报 》 寄给 了 师父 。,文革  一天 人物一 劝业场 附近 买 张载  人物二 何许人也   红鹰 战报  寄给 师父,-1,0
TRAIN_SENT_ID_265579,张崇基,张崇德,张崇基 、 张崇德 - 机会难得,人物一  人物二  机会难得,1,0
TRAIN_SENT_ID_258149,刘星,夏雪,刘星 身份 ： 刘梅 的 儿子 ， 夏雨 之兄 ， 夏雪 之弟 。,人物一 身份  刘梅 儿子  夏雨 之兄  人物二 之弟,1,-1
TRAIN_SENT_ID_282146,苏曼莎,令狐伤,龟兹 王大怒 ， 令 全境 追 拿 令狐伤 ， 数万 大军 布下 天罗地网 ， 却 被 他 苏曼莎 立绘 一一 化解 ， 绝尘 东 去 。,龟兹 王大怒  令 全境 追 人物二  数万 大军 布下 天罗地网  人物一 立绘 一一 化解  绝尘 东,-1,0
TRAIN_SENT_ID_257601,毛泽民,毛泽东,毛泽民 （ 1896 - 1943 ） 毛泽东 的 大弟 。,人物一      人物二 大弟,1,-1
TRAIN_SENT_ID_282498,文殊广法天尊,元始天尊,准提 道人 把 文殊广法天尊 顶上 一指 ， 泥丸 复开 ， 三光 迸出 ， 瑞气 盘旋 ， 元始天尊 递一 与 文殊 ， 名曰 “ 盘古 ” ， 可破此 “ 太极 阵 ” 。,准提 道人 人物一 顶上 一指  泥丸 复开  三光 迸出  瑞气 盘旋  人物二 递一 文殊  名曰  盘古   可破此  太极 阵,-1,0
TRAIN_SENT_ID_261728,汤镇业,汤镇宗,丹南 除了 与 众多 知名 影星 如 钟丽缇 、 汤灿 、 汤镇宗 、 汤镇业 等 合作 外 ， 也 同 众多 优秀 的 制片人 、 导演 如 刘桐生 、 蔡德成 有着 密切 的 合作 。,丹南 众多 知名 影星 钟丽缇  汤灿  人物二  人物一 合作 外  众多 优秀 制片人  导演 刘桐生  蔡德成 有着 密切 合作,1,0
TRAIN_SENT_ID_267443,唐继虞,唐继尧,唐继尧 急调 胡若愚 部入 桂 增援 ， 同时 令 唐继虞 自湘 粤 边境 南下 攻 柳州 ， 以 缓解 南宁 滇军 压力 。,人物二 急调 胡若愚 部入 桂 增援  令 人物一 自湘 粤 边境 南下 攻 柳州  缓解 南宁 滇军 压力,1,0
TRAIN_SENT_ID_262240,尤二姐,尤三姐,尤二姐 吓 得 逃到 花厅 向 妹妹 求救 ， 尤三姐 痛骂 贾珍 的 无耻 行为 ， 要 把 他 赶出去 。,人物一 逃到 花厅 妹妹 求救  人物二 痛骂 贾珍 无耻 行为  赶出去,1,1
TRAIN_SENT_ID_249555,李蔡,李广,④ 李 轻车 — — 汉朝 名将 李广 的 堂弟 李蔡 曾 随 大将军 卫青 出征 过 匈奴 ， 封 轻车 将军 。,④ 李 轻车   汉朝 名将 人物二 堂弟 人物一 大将军 卫青 出征 匈奴  封 轻车 将军,1,0
TRAIN_SENT_ID_264566,胡青牛,张无忌,最后 ， 胡青牛 夫妇 被 金花婆婆 所杀 ， 张无忌 发现 两人 遗体 后 将 其 埋藏 。,最后  人物一 夫妇 金花婆婆 所杀  人物二 发现 两人 遗体 埋藏,-1,0
TRAIN_SENT_ID_282740,周信,吕岳,李奇 曰 ： “ 非 也 ， 那 是 吾 道 兄 周信 ， 吾 乃 吕岳 门人 李奇 是 也 。 ”,李奇 曰   非  吾 道 兄 人物一  吾 人物二 门人 李奇,-1,0
TRAIN_SENT_ID_252513,颜回,孔子,境内 有 大汶口 文化 遗址 、 齐 长城 等 历史 文化 遗存 ， 有 孔子 、 颜回 、 关羽 、 李白 、 杜甫 、 范蠡 、 西施 等 历史名人 交游 居住 的 名胜古迹 。,境内 大汶口 文化 遗址  齐 长城 历史 文化 遗存  人物二  人物一  关羽  李白  杜甫  范蠡  西施 历史名人 交游 居住 名胜古迹,-1,0
TRAIN_SENT_ID_277823,傅清,傅恒,九子 是 ： 长子 广成 ， 次子 傅清 ， 三子 傅宁 ， 四子 傅文 ， 五 子 傅宽 ， 六子 傅新 ， 七子 傅玉 ， 八子 傅谦 ， 九 子 傅恒 。,九子  长子 广成  次子 人物一  三子 傅宁  四子 傅文  五 子 傅宽  六子 傅新  七子 傅玉  八子 傅谦  九 子 人物二,1,0
TRAIN_SENT_ID_254284,张顺,张横,张顺 死后 ， 还 把 灵魂 附在 张横 身上 杀死 了 方天定 。,人物一 死后  灵魂 附在 人物二 身上 杀死 方天定,1,0
TRAIN_SENT_ID_253050,颜回,孔子,颜回 攫食 原文 : 孔子 穷乎 陈蔡 之间 ， 藜 羹 不 斟 ， 七日 不尝粒 。,人物一 攫食 原文  人物二 穷乎 陈蔡 之间  藜 羹 斟  七日 不尝粒,-1,0
TRAIN_SENT_ID_260587,金敬姬,金正日,小池 百合 子 写道 ： “ 金正日 对 唯一 胞妹 金敬姬 信任 有加 。,小池 百合 子 写道   人物二 唯一 胞妹 人物一 信任 有加,1,0
TRAIN_SENT_ID_262595,郭芙蓉,郭蔷薇,永久 使用者 ： 郭芙蓉 （ 练 成 两层 ） 、 郭蔷薇 （ 堂妹 ） 、 郭巨侠 （ 练 成 九层 圆满 ） 、 莫小贝 （ 小 郭教 的 ） 、 吕青橙 （ 练 成 七层 ） 、 吕青柠,永久 使用者  人物一  练 成 两层   人物二  堂妹   郭巨侠  练 成 九层 圆满   莫小贝  郭教   吕青橙  练 成 七层   吕青柠,1,0
TRAIN_SENT_ID_253032,颜回,孔子,"孔子 有 之 , 不必 束 攸 ， 颜回 逢 之 何用 箪瓢 , 於 陵元尔 三日 不食 , 首阳元尔 饿食 菜苗 。",人物二  不必 束 攸  人物一 逢 何用 箪瓢  於 陵元尔 三日 不食  首阳元尔 饿食 菜苗,-1,0
TRAIN_SENT_ID_277654,关彝,关统,庶子 ： 关彝 ， 关统 死后 袭爵 汉寿 亭 侯 。,庶子  人物一  人物二 死后 袭爵 汉寿 亭 侯,1,0
TRAIN_SENT_ID_267151,靳月光,靳月华,靳月华 和 姐姐 靳月光 ， 都 有 沉鱼落雁 的 美貌 ， 史 称为 她俩 “ 皆 国色 也 ” 。,人物二 姐姐 人物一  沉鱼落雁 美貌  史 称为 她俩  皆 国色,1,0
TRAIN_SENT_ID_252381,颜回,孔子,颜回 去世 后 ， 孔子 “ 哭 之 恸 ” ， 连连 叹息 ： “ 天丧予 ， 天丧予 ！ ”,人物一 去世  人物二  哭 恸   连连 叹息   天丧予  天丧予,-1,0
TRAIN_SENT_ID_282999,卢宗道,卢怀道,卢宗道 ， 卢怀道 之弟 ， 范阳 涿人 也 。,人物一  人物二 之弟  范阳 涿人,1,-1
TRAIN_SENT_ID_251877,曹薰铉,李昌镐,半决赛 ： 曹薰铉 1 : 0 金荣桓 小林觉 1 : 0 李昌镐 1997.3 . 9,半决赛  人物一    金荣桓 小林觉    人物二,-1,0
TRAIN_SENT_ID_257027,洪敬尧,洪荣宏,紧返 来 阮 身边 恋花 11 新 放浪 人生 : 洪荣宏 、 洪敬尧,紧返 阮 身边 恋花  新 放浪 人生  人物二  人物一,1,0
TRAIN_SENT_ID_261675,程英,陆无双,第十五章 程英 和 陆无双,第十五章 人物一 人物二,1,0
TRAIN_SENT_ID_277738,王银钏,王宝钏,王 金钏 角色 资料 : 相府 大 小姐 ， 苏龙 妻子 ， 王宝钏 和 王银钏 的 大姐 。,王 金钏 角色 资料  相府 小姐  苏龙 妻子  人物二 人物一 大姐,1,0
TRAIN_SENT_ID_260586,金敬姬,金正日,金正日 进行 的 当地 视察 几乎 都 有 金敬姬 陪同 。,人物二 进行 视察 几乎 人物一 陪同,1,0
TRAIN_SENT_ID_282635,胡和生,苏步青,苏步青 谷超豪 、 胡和生,人物二 谷超豪  人物一,-1,0
TRAIN_SENT_ID_252374,颜回,孔子,四 颜回 传承 孔子 心法,四 人物一 传承 人物二 心法,-1,0
TRAIN_SENT_ID_267451,唐继虞,唐继尧,原来 是 黄绍竑 从 梧州 打 来 急电 ， 告知 云南 唐继尧 令其弟 唐继虞 率 大军 围逼 柳州 ， 要 白崇禧 救援 。,原来 黄绍竑 梧州 急电  告知 云南 人物二 令其弟 人物一 率 大军 围逼 柳州  白崇禧 救援,1,0
TRAIN_SENT_ID_266030,贾珍,贾惜春,贾惜春 - - - - 贾珍 的 胞妹 。,人物二     人物一 胞妹,1,0
TRAIN_SENT_ID_267508,裘千丈,裘千仞,《 射雕 英雄传 》 裘千仞 / 裘千丈 （ 李彧 饰 ） 、 马钰 （ 李心敏 饰 ）,射雕 英雄传  人物二  人物一  李彧 饰   马钰  李心敏 饰,1,0
TRAIN_SENT_ID_286567,姬无命,公孙乌龙,捉到 的 人 ： 姬无命 、 姬无病 、 平谷 一点红 、 辛普森 、 公孙乌龙 、 马卓子 、 大嘴 的 骗子 师父,捉到  人物一  姬无病  平谷 一点红  辛普森  人物二  马卓子  大嘴 骗子 师父,-1,0
TRAIN_SENT_ID_255362,贾午,贾南风,贾南风 最初 曾经 假装 有孕 ， 实则 取 来 贾午 与 韩寿 之子 韩慰 祖 ， 宣称 这 是 她 在 晋武帝 丧 期内 所 生之子 ， 不曾 公开 。,人物二 最初 曾经 假装 有孕  实则 取 人物一 韩寿 之子 韩慰 祖  宣称 晋武帝 丧 期内 生之子  不曾 公开,1,0
TRAIN_SENT_ID_261567,南宫敬叔,孟懿子,孔子 私学 的 学生 主要 是 由 平民 所 组成 的 ﹐ 据近 人 考证 ﹐ 孔子 学生 真正 来自 贵族 的 ﹐ 只有 南宫敬叔 ﹑ 司马 牛 和 孟懿子 等 少数几 人 。,孔子 私学 学生 主要 平民 组成 ﹐ 据近 考证 ﹐ 孔子 学生 真正 贵族 ﹐ 人物一  司马 牛 人物二 少数几,1,-1
TRAIN_SENT_ID_272356,文殊广法天尊,金吒,门内 ： 金吒 黄飞虎 殷郊 殷洪 文殊广法天尊,门内  人物二 黄飞虎 殷郊 殷洪 人物一,-1,0
TRAIN_SENT_ID_273631,马阔海,马青山,召唤 人 ： 萧风 （ 主要 ） 、 端木燕 （ 后期 ） 、 马青山 （ 大结局 ） 、 马阔海 （ 电影版 ）,召唤  萧风  主要   端木燕  后期   人物二  大结局   人物一  电影版,1,1
TRAIN_SENT_ID_266139,李昌镐,曹薰铉,李昌镐 执黑 7 目半胜 曹薰铉,人物一 执黑  目半胜 人物二,-1,0
TRAIN_SENT_ID_279040,张福龙,陈亿丰,张福龙 本名 ： 陈亿丰,人物一 本名  人物二,-1,0
TRAIN_SENT_ID_259388,温策,温慧,温策 ： 犯妇 温慧 ， 曾 在 胜州 自称为 蜀山 派 做事 ， 适才 在 山下 被 我 捉拿 ， 旋即 逃脱 ， 我 料定 她 逃 上 蜀山 藏匿 。,人物一  犯妇 人物二  胜州 自称为 蜀山 派 做事  适才 山下 捉拿  旋即 逃脱  料定 逃 蜀山 藏匿,1,0
TRAIN_SENT_ID_251826,梅超风,黄药师,黄药师 爱上 梅超风,人物二 爱上 人物一,-1,0
TRAIN_SENT_ID_271196,张翠山,张三丰,说 张三丰 传 张松溪 及 张翠山 ， 再傅 宋远桥 ， 名 十三 式 。,说 人物二 传 张松溪 人物一  再傅 宋远桥  名 十三 式,-1,-1
TRAIN_SENT_ID_272655,邢德全,邢夫人,【 邢德全 】 邢夫人 的 胞弟 ， 只知 吃喝嫖赌 ， 不务正业 ， 呆气 十,人物一  人物二 胞弟  只知 吃喝嫖赌  不务正业  呆气 十,1,-1
TRAIN_SENT_ID_249529,李蔡,李广,而 他 的 堂兄弟 李蔡 才能 不如 他 却 官至 丞相 ， 古人 认为 奇数 不 吉利 ， 司马迁 评价 为 “ 李广 老 ， 数奇 。 ”,堂兄弟 人物一 官至 丞相  古人 认为 奇数 吉利  司马迁 评价  人物二 老  数奇,1,0
TRAIN_SENT_ID_260722,王重阳,全真七子,王重阳 与 全真七子 （ 长春 子 丘处机 、 玉阳子 王处一 、 广宁子 郝大通 、,人物一 人物二  长春 子 丘处机  玉阳子 王处一  广宁子 郝大通,-1,0
TRAIN_SENT_ID_266158,李昌镐,曹薰铉,围棋 定式 韩国 著名 高手 : 韩国 四老 天王 ： 李昌镐 、 曹薰铉 、 徐奉洙 、 刘昌赫,围棋 定式 韩国 著名 高手  韩国 四老 天王  人物一  人物二  徐奉洙  刘昌赫,-1,0
TRAIN_SENT_ID_272359,文殊广法天尊,金吒,王魔 追赶 逃亡 的 姜子牙 到 五龙山 云霄 洞 ， 被 文殊广法天尊 、 金吒 师徒 所杀 。,王魔 追赶 逃亡 姜子牙 五龙山 云霄 洞  人物一  人物二 师徒 所杀,-1,0
TRAIN_SENT_ID_278219,张恭庆,张怡,张恭庆 、 张恭 慈和 张怡 在 捐赠 仪式 上,人物一  张恭 慈和 人物二 捐赠 仪式,1,0
TRAIN_SENT_ID_249559,李蔡,李广,何况 李广 、 李蔡 都 是 成纪 人 。,人物二  人物一 成纪,1,0
TRAIN_SENT_ID_249108,吕洞宾,韩湘子,丽珠 与 韩湘子 订婚 之夜 ， 龙三 前来 抢人 ， 被 吕洞宾 赶退 。,丽珠 人物二 订婚 之夜  龙三 前来 抢人  人物一 赶退,-1,0
TRAIN_SENT_ID_261707,汤镇业,汤镇宗,《 王者 清风 》 主演 ： 何晟铭 蒋梦婕 汤镇宗 汤镇业 导演 ： 何澍培,王者 清风  主演  何晟铭 蒋梦婕 人物二 人物一 导演  何澍培,1,0
TRAIN_SENT_ID_251542,楚碧痕,楚寒镜,96 双胞胎 楚寒镜 楚碧痕,双胞胎 人物二 人物一,1,0
TRAIN_SENT_ID_277739,王银钏,王宝钏,角色 资料 : 相府 大 小姐 ， 苏龙 妻子 ， 王宝钏 和 王银钏 的 大姐 。,角色 资料  相府 小姐  苏龙 妻子  人物二 人物一 大姐,1,0
TRAIN_SENT_ID_264202,陈真,霍元甲,《 霍元甲 》 饰 陈真 （ 同期 演员 ： 赵文卓 、 梅婷 ）,人物二  饰 人物一  同期 演员  赵文卓  梅婷,-1,0
TRAIN_SENT_ID_264554,胡青牛,张无忌,在 被 张无忌 救活 以后 ， 胡青牛 夫妇 决定 驾车 离开 蝴蝶谷 。,人物二 救活 以后  人物一 夫妇 决定 驾车 离开 蝴蝶谷,-1,0
TRAIN_SENT_ID_269567,辛敞,辛宪英,辛敞 畏惧 于 形势 ， 不知所措 ， 便 向 辛宪英 请教 。,人物一 畏惧 形势  不知所措  便 人物二 请教,1,0
TRAIN_SENT_ID_265109,杨志刚,郭靖宇,郭靖宇 还是 演员 杨志刚 的 哥哥 ， 亲哥哥 。,人物二 演员 人物一 哥哥  亲哥哥,1,0
TRAIN_SENT_ID_263398,武修文,武敦儒,靖 、 蓉 为 寻找 黄药师 ， 巧遇 武三通 之子 武敦儒 、 武修文 ， 杨康之 子 杨过 。,靖  蓉 寻找 黄药师  巧遇 武三通 之子 人物二  人物一  杨康之 子 杨过,1,0
TRAIN_SENT_ID_250721,鲁西西,皮皮鲁,其 代表作 有 《 童话 大王 》 《 舒克和贝塔 》 《 皮皮鲁 和 鲁西西 》 《 魔方 大厦 》,代表作  童话 大王   舒克和贝塔   人物二 人物一   魔方 大厦,1,0
TRAIN_SENT_ID_252518,颜回,孔子,殿内 供奉 孔子 五代 先人 的 牌位 及 配享 的 颜回 、 孔伋 、 曾 参 、 孟轲 四位 先哲 之父 的 牌位 。,殿内 供奉 人物二 五代 先人 牌位 配享 人物一  孔伋  参  孟轲 四位 先哲 之父 牌位,-1,0
TRAIN_SENT_ID_264224,陈真,霍元甲,有 传说 霍元甲 被 日本 人下 毒药 害死 之后 ， 他 的 爱徒 陈真 替 他 报仇 。,传说 人物二 日本 人下 毒药 害死 之后  爱徒 人物一 报仇,-1,-1
TRAIN_SENT_ID_262273,尤二姐,尤三姐,第六十五回 贾二舍 偷 娶 尤二姐 尤三姐 思嫁 柳 二郎 / 371,第六十五回 贾二舍 偷 娶 人物一 人物二 思嫁 柳 二郎,1,0
TRAIN_SENT_ID_270576,全真七子,王重阳,万寿宫 为 主体 建筑 ， 宫内 塑有 全真道 祖 王重阳 及 全真七子 像 。,万寿宫 主体 建筑  宫内 塑有 全真道 祖 人物二 人物一,-1,0
TRAIN_SENT_ID_267718,裴元庆,裴翠云,第三十一回 裴元庆 怒 投 瓦岗寨 程咬金 喜纳 裴翠云 第三十二回 王世充 避祸 画 琼花 麻叔谋 开河 扰 百姓,第三十一回 人物一 怒 投 瓦岗寨 程咬金 喜纳 人物二 第三十二回 王世充 避祸 画 琼花 麻叔谋 开河 扰 百姓,1,0
TRAIN_SENT_ID_271296,吕祖俭,吕祖谦,吕蒙正 的 后辈 多有 名人 ， 如 侄子 吕夷简 ， 侄孙 吕公著 ， 官至 宰相 ， 八 世孙 吕祖谦 、 吕祖俭 都 是 南宋 著名 大儒 。,吕蒙正 后辈 多有 名人  侄子 吕夷简  侄孙 吕公著  官至 宰相  八 世孙 人物二  人物一 南宋 著名 大儒,1,0
TRAIN_SENT_ID_270157,宋师道,宋玉致,家庭 ： 长女 宋玉华 、 次子 宋师道 、 三女 宋玉致 、 二弟 “ 地剑 ” 宋智 、 三弟 “ 银龙 ” 宋鲁 、 长婿 解 文龙 、 次婿 “ 少帅 ” 寇仲,家庭  长女 宋玉华  次子 人物一  三女 人物二  二弟  地剑  宋智  三弟  银龙  宋鲁  长婿 解 文龙  次婿  少帅  寇仲,1,-1
TRAIN_SENT_ID_268451,和硕敦恪公主,和硕温恪公主,海宽 之 女 ， 生 爱新觉罗 · 胤 祥 、 和硕温恪公主 、 和硕敦恪公主 。,海宽 女  生 爱新觉罗  胤 祥  人物二  人物一,1,0
TRAIN_SENT_ID_253073,颜回,孔子,孔子 问 颜回 ， 如何 不种 梅 ？,人物二 问 人物一  不种 梅,-1,0
TRAIN_SENT_ID_272363,钱永刚,钱永真,育有 一子 钱永刚 、 一女 钱永真 。,育有 一子 人物一  一女 人物二,1,0
TRAIN_SENT_ID_276238,张阿生,郭靖,1211 哲别 跟随 成吉思汗 ， 郭靖 、 拖雷 结拜 安达 ， 陈玄风 、 张阿生 卒 。,哲别 跟随 成吉思汗  人物二  拖雷 结拜 安达  陈玄风  人物一 卒,-1,0
TRAIN_SENT_ID_278070,马枪月,谷本夏,其兄 是 擅长 八卦掌 的 马枪月 ， 所以 与 谷本夏 是 ” 师 叔侄 “ 的 关系 ；,其兄 擅长 八卦掌 人物一  人物二  师 叔侄  关系,-1,0
TRAIN_SENT_ID_261163,王缙,王维,又 王缙 《 进王 右 丞 集表 》 云 编次 王维 诗 文凡 10 卷 。,人物一  进王 右 丞 集表  云 编次 人物二 诗 文凡  卷,1,0
TRAIN_SENT_ID_279221,吕馨,吕禄,她 以 可怜 地 表情 对 吕雉 说 她 还 不想 死 ， 此时 吕馨 的 表哥 吕禄 来 了 。,可怜 表情 吕雉 说 不想 死  人物一 表哥 人物二,1,0
TRAIN_SENT_ID_285891,班淑娴,白鹿子,班淑娴 和 何太冲 两人 的 师父 白鹿子 死 在 明教 人 的 手里 ， 真凶 是 谁 虽 不 确知 ， 但 昆仑 派众 同门 一向 都 猜想 就是 杨逍 。,人物一 何太冲 两人 师父 人物二 死 明教 手里  真凶 确知  昆仑 派众 同门 一向 猜想 杨逍,-1,-1
TRAIN_SENT_ID_270560,全真七子,王重阳,吕 祖传 道 于 王重阳 — — 马丹阳 等 “ 全真七子 ” 一脉相承 ， 是 为 北宗 也 。,吕 祖传 道 人物二   马丹阳  人物一  一脉相承  北宗,-1,0
TRAIN_SENT_ID_249138,皮皮鲁,鲁西西,皮皮鲁 赞许 道 ， 我 妹妹 鲁西西 呢 ？,人物一 赞许 道  妹妹 人物二,1,1
TRAIN_SENT_ID_255457,罗成,秦琼,此书 还 首次 给 罗艺 添加 了 一个 虚构 的 儿子 罗成 和 夫人 秦氏 ， 秦琼 成 了 罗艺 的 侄子 。,此书 首次 罗艺 添加 一个 虚构 儿子 人物一 夫人 秦氏  人物二 成 罗艺 侄子,1,0
TRAIN_SENT_ID_267791,万剑一,林惊羽,先后 由 斩 龙剑 的 两代 主人 万剑一 、 林惊羽 把守 。,先后 斩 龙剑 两代 主人 人物一  人物二 把守,-1,0
TRAIN_SENT_ID_255313,卫夫人,王羲之,（ 词语 ） : 晋 王羲之 《 题 卫夫人 笔阵 图后 》 ： “ 每作 一点 ， 如 高峰 坠石 。 ”,词语   晋 人物二  题 人物一 笔阵 图后    每作 一点  高峰 坠石,-1,0
TRAIN_SENT_ID_264880,赵一楠,赵一涵,妻子 马丽娟 ， 辽宁省 戏校 教师 ， 育有 一对 龙凤 双胞胎 ： 赵一楠 和 赵一涵 。,妻子 马丽娟  辽宁省 戏校 教师  育有 一对 龙凤 双胞胎  人物一 人物二,1,0
TRAIN_SENT_ID_256924,仲由,孔子,孔子 不禁 叹 到 ： “ 神童 仲由 乃 吾师 也 ” 。,人物二 不禁 叹   神童 人物一 吾师,-1,0
TRAIN_SENT_ID_249235,皮皮鲁,鲁西西,皮皮鲁 、 鲁西西 、 罗克 、 舒克 、 贝塔 是 他 笔下 文学 形象 。,人物一  人物二  罗克  舒克  贝塔 笔下 文学 形象,1,0
TRAIN_SENT_ID_263407,武修文,武敦儒,师兄 ： 武敦儒 、 武修文,师兄  人物二  人物一,1,0
TRAIN_SENT_ID_273366,杨锐,张之洞,五 、 张之洞 营救 杨锐 的 行动,五  人物二 营救 人物一 行动,-1,0
TRAIN_SENT_ID_257231,张子静,张爱玲,寻访 张子静 ， 再见 张爱玲,寻访 人物一  再见 人物二,1,0
TRAIN_SENT_ID_259936,周志文,周志康,「 超级 巨声 队 」 由 孖 宝兄弟 周志文 、 周志康 上场 献唱 不了情 女曲 男唱 ， 可 有 不同 韵味 ？,超级 巨声 队  孖 宝兄弟 人物一  人物二 上场 献唱 不了情 女曲 男唱  不同 韵味,1,0
TRAIN_SENT_ID_249002,吕洞宾,韩湘子,吕洞宾 介绍 韩湘子 到 学校 任教 ， 巧遇 离家出走 的 丽珠 ， 于是 带 她 回家 暂住 ， 与 荷 仙姑 合力 卖花 ， 自力更生 。,人物一 介绍 人物二 学校 任教  巧遇 离家出走 丽珠  带 回家 暂住  荷 仙姑 合力 卖花  自力更生,-1,-1
TRAIN_SENT_ID_259625,季布,季心,本传除 记述 季布 、 栾布 二人 的 生平事迹 外 ， 还 记载 了 季心 和 丁公 的 事迹 。,本传除 记述 人物一  栾布 二人 生平事迹 外  记载 人物二 丁公 事迹,1,0
TRAIN_SENT_ID_277577,袁承志,穆人清,天外 飞龙 线 雁门关 袁承志 单挑 穆人清 天外 飞龙 1 级,天外 飞龙 线 雁门关 人物一 单挑 人物二 天外 飞龙  级,-1,0
TRAIN_SENT_ID_249168,皮皮鲁,鲁西西,《 皮皮鲁 与 鲁西西 》 等等 !,人物一 人物二,1,0
TRAIN_SENT_ID_271226,和硕温恪公主,和硕敦恪公主,生一子 二女 ： 和硕 怡亲 王允祥 、 和硕温恪公主 、 和硕敦恪公主 。,生一子 二女  和硕 怡亲 王允祥  人物一  人物二,1,0
TRAIN_SENT_ID_249182,皮皮鲁,鲁西西,一个 偶然 的 机会 ， 红 沙发 音乐 城 鲁西西 发现 了 家里 的 红 沙发 上 传出 了 悦耳 的 音乐声 ， 从此 和 皮皮鲁 保守 秘密 ， 如痴如醉 ；,一个 偶然 机会  红 沙发 音乐 城 人物二 发现 家里 红 沙发 传出 悦耳 音乐声  人物一 保守 秘密  如痴如醉,1,0
TRAIN_SENT_ID_252896,颜回,孔子,这一 奇迹 般的 发现 ， 将 孔子 的 游兴 振至 高潮 ， 忙呼 颜回 观望 。,这一 奇迹 发现  人物二 游兴 振至 高潮  忙呼 人物一 观望,-1,0
TRAIN_SENT_ID_250605,鲁西西,皮皮鲁,皮皮鲁 和 鲁西西 剧集 评价 : “ 这部 剧 最 吸引 我 的 是 从小 培养 善良 、 友爱 、 勇敢 、 诚实 等 优秀品质 的 正 能量 。 ”,人物二 人物一 剧集 评价   这部 剧 吸引 从小 培养 善良  友爱  勇敢  诚实 优秀品质 正 能量,1,0
TRAIN_SENT_ID_263923,汤镇宗,汤镇业,《 极致 情感 》 主演 丁宁 合作 演员 电视剧 《 福星 临门 》 饰演 虎子 剧照 韩会亮 汤镇宗 、 汤镇业 合作 导演 蒋少华,极致 情感  主演 丁宁 合作 演员 电视剧  福星 临门  饰演 虎子 剧照 韩会亮 人物一  人物二 合作 导演 蒋少华,1,0
TRAIN_SENT_ID_263649,尹澄,尹夏沫,尹夏沫 演艺 经历 : 与 尹澄 和 洛熙 参加 超级 巨星 ， 唱 《 黑猫 与 牛奶 》 彩虹 广场 上 唱 《 钻石 》,人物二 演艺 经历  人物一 洛熙 参加 超级 巨星  唱  黑猫 牛奶  彩虹 广场 唱  钻石,1,0
TRAIN_SENT_ID_279129,范长利,朱绍文,沈竹善 相声 辈分 表 : 沈竹善 第一代 - - 第三代 : 张三禄 - - 朱绍文 - - 春长隆 、 冯昆治 、 范长利 、 桂祯 、 徐长福 、 沈竹善,沈竹善 相声 辈分 表  沈竹善 第一代   第三代  张三禄   人物二   春长隆  冯昆治  人物一  桂祯  徐长福  沈竹善,-1,0
TRAIN_SENT_ID_252659,颜回,孔子,于是 择地 官山 的 北面 ， 创立 了 燕 居来 供奉 先圣 孔子 ， 先师 颜回 享受 配祀 ， 春秋 持菜 祀 先师 。,择地 官山 北面  创立 燕 居来 供奉 先圣 人物二  先师 人物一 享受 配祀  春秋 持菜 祀 先师,-1,0
TRAIN_SENT_ID_252596,颜回,孔子,颜回 随 孔子 重回 帝丘 ， 途经 蒲邑 ， 又 遭到 蒲人 的 拦截 。,人物一 人物二 重回 帝丘  途经 蒲邑  遭到 蒲人 拦截,-1,0
TRAIN_SENT_ID_275838,陆无双,李莫愁,洪凌波 得到 了 李莫愁 的 真传 ， 武艺 不 弱 ， 在 程英 、 陆无双 姊妹 之上 。,洪凌波 得到 人物二 真传  武艺 弱  程英  人物一 姊妹 之上,-1,0
